file_id,label
118587-3-0-6,3
177742-0-0-49,0
57320-0-0-5,0
22601-8-0-44,8
207214-2-0-62,2
31323-3-0-2,3
144007-5-0-12,5
180052-3-0-0,3
178261-7-3-1,7
81722-3-0-22,3
42954-9-0-22,9
178826-2-0-14,2
121286-0-0-6,0
62837-7-0-37,7
17124-1-0-0,1
162103-0-0-6,0
176787-5-0-2,5
22883-7-28-0,7
74458-9-0-5,9
165039-7-5-1,7
165644-4-0-1,4
196384-9-0-15,9
24347-8-0-57,8
16692-5-0-10,5
7913-3-1-0,3
125678-7-0-9,7
7389-1-0-2,1
161005-2-0-4,2
118278-4-0-13,4
168846-5-1-7,5
62837-7-1-61,7
46918-5-0-1,5
32318-3-0-0,3
107357-8-0-7,8
169043-2-0-28,2
191431-9-0-61,9
135527-6-4-0,6
172593-2-0-28,2
174290-6-0-0,6
71309-1-0-0,1
188813-7-13-0,7
157867-8-0-8,8
162433-6-5-0,6
178260-7-1-8,7
35549-9-0-28,9
98263-9-0-33,9
118279-8-0-6,8
100852-0-0-14,0
76086-4-0-12,4
157867-8-0-9,8
157207-6-3-0,6
196075-2-0-0,2
203929-7-6-1,7
114280-3-0-0,3
176631-1-0-0,1
190893-2-0-21,2
104625-4-0-40,4
113201-5-0-5,5
189991-0-0-4,0
156362-4-0-2,4
39967-9-0-100,9
71173-2-0-103,2
76086-4-0-3,4
100795-3-1-2,3
159751-8-0-9,8
118278-4-0-12,4
78360-4-0-0,4
118440-4-7-0,4
78360-4-0-7,4
123688-8-0-7,8
39857-5-1-0,5
6902-2-0-26,2
131428-9-1-19,9
186334-2-0-1,2
77233-3-0-7,3
9031-3-1-0,3
104421-2-1-3,2
197074-3-0-5,3
149370-9-0-19,9
130961-4-1-1,4
156634-5-0-8,5
108362-2-0-21,2
135527-6-1-0,6
177726-0-0-30,0
197075-3-7-5,3
130961-4-1-3,4
58857-2-0-10,2
188823-7-1-2,7
172315-9-0-211,9
47926-3-3-0,3
157868-8-0-14,8
204919-3-3-0,3
123399-2-0-13,2
189982-0-0-45,0
46656-6-1-0,6
185709-0-0-6,0
59037-2-3-0,2
90014-8-0-0,8
149177-6-0-0,6
203929-7-6-9,7
66622-4-0-4,4
144007-5-0-2,5
76266-2-0-55,2
85249-2-0-68,2
203929-7-5-11,7
147926-0-0-16,0
104625-4-1-20,4
137815-4-0-7,4
148463-7-3-10,7
109263-9-0-39,9
168846-5-0-2,5
156869-8-0-2,8
151977-0-0-11,0
178260-7-1-7,7
78360-4-0-6,4
17615-3-0-6,3
171464-3-1-0,3
76085-4-0-66,4
159748-8-2-6,8
185374-9-0-35,9
52077-3-0-17,3
199769-1-0-7,1
160010-2-0-33,2
85574-3-0-8,3
108041-9-0-6,9
39532-4-1-0,4
7965-3-22-0,3
189991-0-0-0,0
157866-8-0-25,8
17615-3-0-0,3
180156-1-5-0,1
72567-1-3-0,1
203913-8-0-10,8
144068-5-0-1,5
159708-6-2-0,6
72579-3-0-4,3
58005-4-0-51,4
144007-5-1-2,5
59037-2-1-3,2
54067-2-0-33,2
46299-2-0-16,2
151977-0-0-9,0
166942-0-0-6,0
156634-5-0-9,5
180937-4-2-1,4
132016-7-0-7,7
74922-4-0-0,4
68389-3-2-0,3
147926-0-0-39,0
177729-0-0-53,0
34771-3-0-10,3
29722-4-0-5,4
60591-2-0-8,2
139000-4-0-2,4
93567-8-0-13,8
81787-2-0-23,2
152908-5-0-8,5
156868-8-2-0,8
104998-7-12-2,7
39970-9-0-46,9
83465-1-0-0,1
165166-8-0-3,8
201988-5-0-7,5
70098-3-3-0,3
196384-9-0-11,9
178497-3-0-6,3
115243-9-0-4,9
164053-8-2-0,8
144007-5-1-9,5
169098-7-4-1,7
100852-0-0-21,0
185800-4-2-0,4
118440-4-3-0,4
23219-5-0-1,5
203913-8-0-5,8
177756-2-0-17,2
203929-7-9-18,7
44110-3-0-0,3
17913-4-0-1,4
121285-0-0-8,0
121286-0-0-15,0
72259-1-7-16,1
135160-8-0-8,8
137971-2-0-4,2
17913-4-1-0,4
21684-9-0-7,9
69883-3-0-9,3
180134-4-2-0,4
132855-2-0-88,2
77901-9-0-1,9
196058-2-0-0,2
94632-5-0-34,5
121286-0-0-5,0
159747-8-0-10,8
196078-2-0-0,2
143115-1-2-0,1
132016-9-0-16,9
17578-5-0-25,5
133797-6-0-0,6
146845-0-0-26,0
188823-7-0-1,7
74507-0-0-2,0
165645-4-4-0,4
148632-8-0-17,8
118278-4-0-7,4
192382-2-0-67,2
178686-0-0-1,0
180128-4-7-5,4
100263-2-0-121,2
75743-0-0-23,0
151065-6-0-0,6
117181-8-0-0,8
159751-8-0-14,8
157866-8-0-22,8
146714-0-0-6,0
139665-9-0-8,9
24728-7-2-0,7
146714-0-0-58,0
199769-1-0-13,1
94020-8-0-0,8
22601-8-0-8,8
159751-8-0-13,8
113203-5-0-8,5
101281-3-0-0,3
145390-9-0-13,9
177592-5-0-2,5
30204-0-0-6,0
95562-4-1-0,4
158597-2-0-30,2
160009-2-0-31,2
118962-3-0-0,3
72579-3-0-2,3
116423-2-0-0,2
180937-7-1-0,7
169466-4-0-8,4
134717-0-0-16,0
173993-3-0-51,3
118278-4-0-11,4
204408-2-0-83,2
22883-7-98-1,7
22883-7-71-0,7
192269-2-0-35,2
52882-2-0-11,2
39970-9-0-98,9
146709-0-0-11,0
201652-5-0-0,5
100648-1-1-0,1
169466-4-3-14,4
204240-0-0-8,0
135528-6-12-0,6
115415-9-0-6,9
72259-1-6-1,1
89442-9-0-5,9
17853-5-0-9,5
151005-4-3-2,4
74677-0-0-134,0
148827-6-1-0,6
155219-2-0-24,2
119809-7-0-4,7
65745-3-0-88,3
184805-0-0-5,0
159738-8-0-19,8
31973-9-0-64,9
62567-5-0-1,5
113202-5-0-22,5
105289-8-1-4,8
180937-7-4-4,7
31325-3-3-6,3
102857-5-0-3,5
43805-8-2-0,8
148632-8-0-3,8
74458-9-0-7,9
127443-4-0-9,4
171388-9-0-88,9
148835-6-0-0,6
176714-2-0-55,2
159738-8-0-11,8
184805-0-0-2,0
182800-2-2-0,2
6988-5-0-3,5
72567-1-2-5,1
62564-5-0-0,5
180937-7-3-21,7
157207-6-0-0,6
131428-9-0-3,9
14468-3-1-0,3
171478-9-0-28,9
104421-2-0-15,2
189989-0-0-0,0
192123-2-0-10,2
103258-5-0-15,5
96921-9-0-9,9
18594-1-0-0,1
148632-8-0-2,8
196084-2-0-0,2
66623-4-0-1,4
115418-9-0-6,9
30204-0-0-9,0
177537-7-0-20,7
23219-5-0-3,5
99192-4-0-32,4
83488-1-1-0,1
145608-6-0-0,6
74726-8-2-0,8
180937-7-2-8,7
157866-8-0-18,8
107842-4-1-0,4
166942-0-0-8,0
113205-5-0-0,5
104998-7-10-10,7
172314-9-0-72,9
61626-9-0-12,9
125678-7-4-6,7
209992-5-2-114,5
106905-8-0-0,8
178825-2-0-74,2
159752-8-2-2,8
118496-1-1-0,1
95549-3-0-7,3
77766-9-0-7,9
174276-7-2-0,7
50661-5-0-5,5
177742-0-0-211,0
100852-0-0-23,0
184449-2-0-19,2
62837-7-1-11,7
180156-1-0-0,1
62837-7-1-18,7
162432-6-4-0,6
203913-8-0-11,8
58937-4-1-1,4
102857-5-0-16,5
201988-5-0-12,5
98859-7-2-4,7
159744-8-0-6,8
62837-7-1-3,7
166931-4-3-2,4
128152-9-0-67,9
204240-0-0-11,0
110688-3-0-2,3
98680-9-0-14,9
135528-6-4-0,6
184805-0-0-57,0
164344-9-0-39,9
118723-4-0-0,4
156893-7-6-0,7
197074-3-0-6,3
167702-4-8-0,4
54187-1-0-1,1
72015-2-0-3,2
190894-2-0-7,2
116423-2-0-2,2
136399-6-7-0,6
55020-4-0-13,4
162134-7-15-1,7
180127-4-0-4,4
111386-5-0-1,5
182739-2-0-62,2
177620-3-0-20,3
105029-7-2-10,7
180937-7-2-7,7
97331-2-0-20,2
62837-7-0-9,7
26270-9-0-30,9
178260-7-1-0,7
105029-7-2-5,7
190680-3-4-0,3
199769-1-0-1,1
71439-1-2-0,1
169044-2-0-13,2
100852-0-0-30,0
22883-7-27-0,7
106487-5-0-2,5
178260-7-1-2,7
17486-3-2-0,3
175915-3-0-3,3
87562-6-0-0,6
201652-5-5-1,5
50416-4-0-0,4
203929-7-2-3,7
113202-5-0-27,5
62837-7-0-34,7
156893-7-8-0,7
22601-8-0-24,8
144351-4-0-1,4
99192-4-0-15,4
99192-4-0-0,4
17853-5-0-3,5
94632-5-0-15,5
104998-7-18-12,7
103199-4-6-0,4
175296-2-0-3,2
13230-0-0-26,0
86284-3-1-0,3
22601-8-0-35,8
177726-0-0-22,0
17486-3-0-0,3
104998-7-16-6,7
66587-3-0-0,3
162435-6-3-0,6
59037-2-2-0,2
178686-0-0-45,0
165166-8-0-7,8
96657-8-0-3,8
15544-5-0-16,5
51024-3-0-23,3
60846-0-0-1,0
180125-4-2-14,4
172593-2-0-14,2
135527-6-9-0,6
103074-7-0-0,7
180125-4-3-2,4
74364-8-1-22,8
173994-3-0-45,3
180127-4-0-18,4
20015-3-0-19,3
97193-3-0-4,3
34771-3-0-4,3
72567-1-4-4,1
118964-3-0-0,3
101382-2-0-29,2
129750-2-0-45,2
24347-8-0-15,8
199769-1-0-10,1
74226-9-0-14,9
57320-0-0-11,0
151359-1-0-0,1
136558-9-0-1,9
102858-5-0-0,5
39884-5-0-0,5
106015-5-0-8,5
33696-3-4-1,3
184449-2-0-24,2
62567-5-0-9,5
177729-0-0-20,0
144351-4-3-14,4
113216-5-0-1,5
145206-6-3-0,6
7389-1-1-0,1
35382-0-0-0,0
184805-0-0-64,0
192124-2-0-15,2
159748-8-0-9,8
54858-3-2-0,3
73277-9-0-28,9
180125-4-1-7,4
13230-0-0-17,0
130961-4-2-2,4
57323-8-0-7,8
161129-4-0-13,4
103074-7-4-0,7
125791-3-0-15,3
81787-2-0-4,2
148838-6-0-0,6
74364-8-1-5,8
74364-8-1-24,8
102857-5-0-5,5
179039-9-0-30,9
193697-2-0-110,2
71866-9-0-21,9
169044-2-0-3,2
189988-0-0-2,0
161129-4-0-9,4
176787-5-0-18,5
134717-0-0-13,0
28385-9-0-33,9
164797-2-0-32,2
73524-0-0-114,0
22883-7-81-0,7
174786-2-0-89,2
83502-0-0-12,0
189991-0-0-2,0
164194-2-0-18,2
162318-2-0-7,2
77751-7-9-2,7
144007-5-1-6,5
162134-7-8-5,7
105425-9-0-13,9
59037-2-4-8,2
34056-2-0-22,2
74364-8-1-0,8
42117-8-0-10,8
110621-7-0-2,7
180134-4-1-8,4
190996-3-0-8,3
74726-8-0-12,8
149254-9-0-42,9
178521-2-0-93,2
72259-1-10-11,1
14114-4-0-0,4
188823-7-2-0,7
207213-2-0-52,2
62837-7-1-33,7
6902-2-0-5,2
24347-8-0-48,8
63095-4-0-8,4
84699-4-2-0,4
62564-5-0-7,5
100852-0-0-25,0
206037-2-0-4,2
149929-9-0-0,9
177729-0-0-3,0
154758-5-0-1,5
68389-3-1-0,3
76566-3-0-3,3
101729-0-0-18,0
7064-6-2-0,6
177537-7-0-1,7
159744-8-0-0,8
166101-5-0-1,5
149254-9-0-56,9
105319-3-0-29,3
76086-4-0-2,4
148835-6-1-0,6
157940-9-0-6,9
132021-7-0-5,7
24965-3-1-0,3
170243-1-0-0,1
132021-7-0-8,7
103249-5-0-9,5
7389-1-4-2,1
159705-6-0-0,6
187110-2-0-27,2
158978-6-0-0,6
167701-4-6-3,4
166101-5-2-2,5
177742-0-0-178,0
159752-8-2-1,8
191431-9-0-26,9
180127-4-0-15,4
151005-4-3-0,4
159745-8-1-7,8
69304-9-0-14,9
159752-8-0-5,8
188823-7-4-0,7
204240-0-0-18,0
134717-0-0-14,0
162134-7-0-1,7
174026-3-2-2,3
7965-3-16-0,3
76086-4-0-58,4
62566-5-0-3,5
96169-9-1-74,9
195969-0-0-19,0
24364-4-0-0,4
132016-7-0-1,7
82811-3-0-1,3
115415-9-0-4,9
4201-3-3-0,3
137969-2-0-55,2
84317-3-0-0,3
166268-3-0-0,3
185909-2-0-87,2
189991-0-0-7,0
93193-9-1-11,9
62837-7-1-80,7
191687-3-0-5,3
174282-6-2-0,6
30206-7-0-30,7
57105-3-4-2,3
59037-2-1-2,2
146845-0-0-13,0
107357-8-0-5,8
180029-4-8-0,4
55728-9-0-30,9
132073-1-1-0,1
22883-7-36-2,7
118440-4-4-0,4
171184-9-0-7,9
17578-5-0-6,5
180128-4-13-0,4
165645-4-0-0,4
155044-9-0-19,9
115240-9-0-1,9
182739-2-0-13,2
34621-4-1-0,4
32318-3-0-1,3
119420-3-1-0,3
116400-3-1-1,3
57323-8-0-0,8
195969-0-0-24,0
50454-5-0-0,5
180134-4-2-9,4
102871-8-0-3,8
22601-8-0-38,8
185800-4-0-1,4
17810-3-0-0,3
157940-9-0-3,9
59037-2-0-6,2
166268-3-1-0,3
132073-1-4-0,1
78651-5-0-5,5
201652-5-5-0,5
85362-3-3-0,3
204067-2-0-29,2
7389-1-4-4,1
17578-5-0-18,5
63932-3-1-0,3
54081-9-0-56,9
167750-4-3-0,4
168037-4-5-0,4
57596-3-1-0,3
6508-9-0-1,9
104998-7-16-11,7
26173-8-0-0,8
157867-8-0-19,8
93567-8-0-4,8
33340-7-12-0,7
28808-1-0-2,1
93065-9-0-12,9
181624-4-3-0,4
116483-3-1-2,3
165039-7-13-0,7
171249-1-1-0,1
203913-8-0-7,8
78651-5-0-1,5
101281-3-0-14,3
35629-3-3-0,3
17853-5-0-5,5
171184-9-0-6,9
39856-5-0-10,5
146714-0-0-35,0
135544-6-15-0,6
192382-2-0-18,2
193698-2-0-113,2
17973-2-0-9,2
62461-0-0-3,0
168846-5-1-13,5
30206-7-0-13,7
194458-9-1-91,9
119449-5-0-2,5
24347-8-0-49,8
167702-4-7-1,4
152908-5-0-7,5
96920-9-0-2,9
197074-3-0-4,3
81117-4-0-2,4
74723-3-0-0,3
164782-8-0-0,8
69661-3-0-23,3
207211-2-0-82,2
54173-2-0-4,2
115239-9-0-0,9
149193-5-0-0,5
84699-4-5-0,4
171388-9-0-202,9
68080-7-0-9,7
104625-4-0-41,4
135776-2-0-49,2
185375-9-0-26,9
82024-3-0-6,3
15544-5-0-8,5
159748-8-2-4,8
149255-9-0-3,9
169098-7-4-11,7
113203-5-0-4,5
119455-5-0-0,5
77770-9-0-9,9
155242-9-0-27,9
121286-0-0-7,0
166931-4-1-2,4
144351-4-3-10,4
72265-3-5-0,3
182103-9-0-53,9
52740-3-0-2,3
20688-2-0-2,2
144068-5-0-17,5
201652-5-0-1,5
83191-9-0-6,9
104998-7-18-9,7
175844-1-0-0,1
180128-4-14-0,4
113201-5-0-7,5
170564-2-0-0,2
201652-5-4-6,5
194753-3-3-0,3
121285-0-0-0,0
165192-9-0-5,9
84249-9-0-8,9
155127-9-1-2,9
159748-8-2-0,8
189982-0-0-27,0
197318-6-10-0,6
7913-3-0-0,3
87275-1-0-0,1
79377-9-0-10,9
203516-3-0-0,3
29721-4-0-5,4
173995-3-0-27,3
190680-3-1-0,3
203913-8-0-9,8
147926-0-0-27,0
178826-2-0-28,2
189982-0-0-3,0
72259-1-9-9,1
203913-8-0-8,8
78360-4-0-11,4
195451-5-0-1,5
119455-5-0-3,5
196070-2-0-1,2
54914-2-0-35,2
174285-6-2-0,6
44737-5-0-3,5
93567-8-0-18,8
106015-5-0-2,5
72567-1-4-7,1
105029-7-1-7,7
94632-5-0-28,5
14114-4-0-3,4
107653-9-0-12,9
41306-3-0-13,3
91209-5-1-2,5
196069-2-0-0,2
180126-4-3-0,4
43786-3-1-0,3
171464-3-0-0,3
103199-4-1-0,4
68080-7-0-2,7
13230-0-0-16,0
62837-7-0-22,7
171406-9-0-183,9
159748-8-0-6,8
30206-7-0-26,7
196068-2-0-1,2
46668-4-0-1,4
188813-7-11-0,7
178260-7-7-0,7
146690-0-0-17,0
83191-9-0-4,9
161702-9-0-6,9
164194-2-0-26,2
128465-1-0-2,1
4912-3-3-0,3
14358-3-0-85,3
169466-4-3-7,4
171305-7-2-0,7
74507-0-0-20,0
161129-4-0-4,4
14527-9-0-4,9
20841-3-3-0,3
58005-4-0-44,4
177537-7-0-0,7
169045-2-0-16,2
169045-2-0-14,2
172338-9-0-6,9
63261-3-0-1,3
78651-5-0-17,5
197320-6-0-0,6
30206-7-0-20,7
171184-9-0-19,9
110371-3-0-1,3
164667-6-0-0,6
77769-9-0-0,9
102857-5-0-12,5
28808-1-0-7,1
177621-0-0-54,0
162134-7-16-1,7
67049-3-0-1,3
204919-3-0-0,3
62837-7-1-51,7
183992-3-0-3,3
62837-7-1-45,7
172338-9-0-21,9
159750-8-0-8,8
116423-2-0-3,2
143115-1-1-0,1
62837-7-1-28,7
121286-0-0-2,0
167701-4-6-4,4
99192-4-0-49,4
154758-5-0-21,5
155242-9-0-44,9
157649-3-2-0,3
104998-7-8-6,7
156358-5-0-5,5
104998-7-19-7,7
115535-3-0-0,3
34621-4-27-0,4
190680-3-6-0,3
16692-5-0-5,5
7389-1-0-1,1
162134-7-12-3,7
28808-1-0-9,1
168713-9-0-62,9
178686-0-0-9,0
24347-8-0-32,8
151149-2-0-3,2
71309-1-2-0,1
146186-5-0-5,5
115243-9-0-0,9
71529-4-0-0,4
147672-3-0-0,3
57584-4-0-4,4
159745-8-1-2,8
101848-9-0-0,9
73623-7-6-0,7
180127-4-0-17,4
176714-2-0-26,2
162103-0-0-17,0
156634-5-0-0,5
76221-2-0-10,2
73524-0-0-30,0
71173-2-0-69,2
81787-2-0-35,2
166942-0-0-1,0
34621-4-18-0,4
62567-5-0-0,5
39968-9-0-173,9
29937-3-0-8,3
75743-0-0-1,0
82368-2-0-10,2
69304-9-0-15,9
30206-7-0-24,7
161129-4-0-12,4
89724-5-0-2,5
162134-7-11-4,7
146690-0-0-87,0
24347-8-0-1,8
187075-5-0-8,5
146690-0-0-35,0
159742-8-0-12,8
155227-9-0-27,9
203929-7-9-24,7
155488-3-3-0,3
119449-5-0-6,5
72538-3-0-1,3
79089-0-0-12,0
164797-2-0-44,2
125678-7-3-3,7
72723-3-0-0,3
159703-6-0-0,6
155127-9-1-23,9
105088-3-0-19,3
118558-5-0-1,5
130961-4-4-0,4
106015-5-0-4,5
148632-8-0-5,8
204240-0-0-27,0
24347-8-0-40,8
24074-1-0-13,1
63095-4-0-4,4
7389-1-0-4,1
209992-5-4-3,5
52441-3-1-2,3
128240-3-0-42,3
46669-4-0-54,4
159738-8-0-13,8
24347-8-0-2,8
95562-4-0-0,4
147764-4-2-0,4
165166-8-0-2,8
178260-7-4-1,7
152908-5-0-1,5
17578-5-0-30,5
194321-9-0-100,9
147926-0-0-4,0
178497-3-0-1,3
186935-5-0-0,5
164627-1-0-0,1
130961-4-1-4,4
154758-5-0-6,5
159748-8-1-0,8
121299-1-0-0,1
154758-5-0-4,5
188813-7-6-0,7
199769-1-0-16,1
29722-4-0-4,4
4918-3-1-0,3
176783-3-0-11,3
58937-4-0-13,4
174284-6-2-0,6
189023-0-0-3,0
132108-9-1-26,9
146690-0-0-80,0
156200-2-0-0,2
157800-6-0-0,6
151977-0-0-6,0
124389-8-1-2,8
24632-6-1-0,6
109711-3-2-4,3
180127-4-0-19,4
159738-8-0-0,8
72538-3-0-0,3
101729-0-0-22,0
72259-1-7-9,1
162103-0-0-8,0
344-3-5-0,3
69598-4-2-1,4
190894-2-0-5,2
132108-9-0-12,9
77774-4-0-2,4
28426-8-0-0,8
42117-8-0-12,8
78326-9-0-0,9
117889-9-0-36,9
177592-5-0-7,5
205878-4-0-0,4
28808-1-0-1,1
174873-3-5-1,3
162318-2-0-38,2
169098-7-4-3,7
204240-0-0-33,0
158607-3-2-0,3
138017-9-1-16,9
159738-8-0-4,8
20285-3-0-0,3
172338-9-0-20,9
105029-7-1-1,7
146714-0-0-49,0
182739-2-0-56,2
76585-9-0-60,9
78360-4-0-16,4
178261-7-3-2,7
43802-1-0-0,1
139951-9-0-29,9
125678-7-3-1,7
17578-5-0-21,5
171305-7-6-0,7
148632-8-0-8,8
74364-8-1-13,8
30206-7-0-34,7
162134-7-9-2,7
147926-0-0-36,0
160016-2-0-40,2
77751-7-9-0,7
156634-5-0-2,5
88121-8-0-0,8
13230-0-0-27,0
104998-7-14-6,7
14111-4-0-7,4
175856-1-0-0,1
203913-8-0-0,8
148838-6-2-0,6
99192-4-0-27,4
155212-9-0-13,9
14387-9-0-7,9
30206-7-0-33,7
103438-5-0-1,5
80589-0-0-0,0
148632-8-0-9,8
189987-0-0-4,0
118279-8-0-14,8
176258-3-1-13,3
4201-3-1-0,3
148632-8-0-13,8
60591-2-0-11,2
7389-1-3-2,1
180127-4-0-6,4
146845-0-0-10,0
146186-5-0-11,5
138031-2-0-13,2
181725-3-0-16,3
189982-0-0-13,0
36263-9-0-12,9
78651-5-0-2,5
188497-2-0-23,2
39847-5-0-10,5
180126-4-1-0,4
187356-1-6-0,1
103249-5-0-15,5
113203-5-0-5,5
83196-9-0-15,9
59594-4-0-2,4
126153-9-0-4,9
208652-8-0-0,8
43805-8-4-0,8
24347-8-0-19,8
71529-4-1-5,4
82368-2-0-23,2
209992-5-2-77,5
63095-4-1-6,4
207216-2-0-128,2
159752-8-0-6,8
117072-3-0-14,3
180156-1-8-0,1
209992-5-2-91,5
54067-2-0-70,2
196074-2-0-0,2
33641-3-7-0,3
158597-2-0-2,2
23219-5-0-13,5
162134-7-14-2,7
102853-8-0-3,8
111386-5-1-5,5
29721-4-0-1,4
100263-2-0-126,2
180029-4-19-0,4
24347-8-0-98,8
106015-5-0-13,5
72221-3-1-0,3
100263-2-0-143,2
203929-7-5-10,7
118496-1-0-0,1
159702-6-5-0,6
180937-7-1-11,7
124389-8-1-17,8
159702-6-0-0,6
103258-5-0-13,5
61789-9-0-10,9
77769-9-0-12,9
127443-4-0-4,4
161702-9-0-37,9
17592-5-1-2,5
86284-3-0-0,3
156868-8-3-0,8
172314-9-0-22,9
59800-3-2-0,3
170022-0-0-0,0
158608-8-0-10,8
54898-8-0-0,8
22601-8-0-40,8
139951-9-0-33,9
144068-5-0-9,5
15544-5-0-18,5
159748-8-0-7,8
79089-0-0-123,0
132073-1-5-0,1
171184-9-0-18,9
177537-7-0-22,7
31884-7-1-0,7
90014-8-0-5,8
156362-4-3-4,4
147764-4-5-0,4
171478-9-0-55,9
144351-4-3-12,4
72220-3-2-3,3
204240-0-0-2,0
159751-8-0-16,8
22601-8-0-54,8
159744-8-0-11,8
157866-8-0-3,8
98202-9-1-27,9
54187-1-0-2,1
57553-3-0-0,3
72259-1-7-2,1
178260-7-3-11,7
18933-1-0-0,1
34708-6-0-0,6
135544-6-9-0,6
180125-4-3-4,4
40717-8-0-1,8
152908-5-0-4,5
127872-0-0-0,0
84249-9-0-10,9
103249-5-0-5,5
101415-3-0-8,3
72259-1-9-5,1
139951-9-0-17,9
34621-4-5-0,4
167701-4-9-0,4
174284-6-1-0,6
39847-5-0-4,5
187378-3-0-30,3
58937-4-5-2,4
102857-5-0-11,5
73524-0-0-5,0
35629-3-2-0,3
203929-7-6-3,7
132021-7-0-11,7
147764-4-6-0,4
84249-9-0-11,9
113202-5-0-5,5
149254-9-0-51,9
186334-2-0-11,2
24074-1-0-9,1
99710-9-0-11,9
165039-7-2-0,7
77751-4-9-0,4
57323-8-0-2,8
77901-9-0-0,9
7389-1-2-1,1
168906-9-0-114,9
83191-9-0-0,9
24728-7-0-0,7
46655-6-0-0,6
160009-2-0-11,2
118440-4-8-0,4
14358-3-0-90,3
197554-2-0-23,2
197554-2-0-60,2
195451-5-0-16,5
204526-2-0-121,2
55728-9-0-28,9
187356-1-0-0,1
55018-0-0-146,0
104998-7-9-0,7
72259-1-9-13,1
167702-4-2-0,4
151877-5-1-0,5
179039-9-0-23,9
18592-5-0-2,5
107357-8-1-16,8
190894-2-0-6,2
101281-3-0-5,3
111386-5-1-11,5
104817-4-0-4,4
159752-8-1-0,8
24347-8-0-61,8
131918-7-0-7,7
9223-2-0-5,2
189825-9-0-1,9
148837-6-0-0,6
203929-7-9-8,7
58937-4-1-0,4
199769-1-0-2,1
182739-2-0-85,2
174873-3-5-10,3
17973-2-0-17,2
161923-3-0-0,3
180125-4-3-10,4
44831-3-2-0,3
200786-5-1-4,5
155263-2-0-57,2
155242-9-0-15,9
202334-9-0-202,9
82317-1-0-0,1
155283-1-0-0,1
58857-2-0-16,2
65750-3-3-48,3
27217-3-0-6,3
144351-4-2-0,4
201652-5-4-0,5
147764-4-0-0,4
77751-7-4-0,7
165192-9-0-118,9
156634-5-2-8,5
107357-8-1-14,8
40717-8-0-6,8
54976-4-0-3,4
7389-1-3-4,1
59594-4-0-4,4
208030-3-4-0,3
52077-3-0-13,3
177726-0-0-29,0
91209-5-0-0,5
188824-7-5-0,7
22347-3-1-2,3
79584-3-1-2,3
76266-2-0-46,2
72265-3-15-0,3
165192-9-0-87,9
54898-8-0-9,8
179864-1-0-0,1
147764-4-1-0,4
111671-8-0-8,8
180057-9-0-7,9
111671-8-0-3,8
77233-3-0-79,3
146709-0-0-65,0
167464-0-0-8,0
104625-4-0-27,4
144068-5-0-12,5
162134-7-7-1,7
184449-2-0-12,2
118279-8-0-12,8
7389-1-4-13,1
30206-7-0-27,7
171165-9-0-70,9
31973-9-0-43,9
78360-4-0-8,4
60591-2-0-16,2
6988-5-0-2,5
74726-8-1-0,8
113785-3-0-0,3
36902-3-1-0,3
146714-0-0-45,0
178520-2-0-38,2
177537-7-0-4,7
179386-3-0-0,3
177537-7-0-28,7
38231-3-2-0,3
180937-4-0-13,4
21683-9-0-15,9
34871-3-9-0,3
76091-6-4-0,6
159702-6-3-0,6
180029-4-11-0,4
164194-2-0-29,2
29721-4-0-14,4
174032-2-0-11,2
160366-3-0-7,3
205610-4-0-1,4
171305-7-16-0,7
39856-5-0-5,5
102857-5-0-22,5
61789-9-0-12,9
193697-2-0-90,2
154758-5-0-14,5
151977-0-0-10,0
74364-8-1-25,8
165785-4-4-0,4
192124-2-0-3,2
187863-4-0-3,4
197320-6-3-0,6
77774-4-0-1,4
62837-7-1-14,7
73524-0-0-8,0
180134-4-1-3,4
180937-7-2-6,7
13230-0-0-14,0
148463-7-3-6,7
185709-0-0-5,0
157867-8-0-11,8
60608-9-0-0,9
133090-2-0-14,2
58937-4-0-0,4
77751-7-9-3,7
36264-9-0-10,9
13230-0-0-12,0
99710-9-0-16,9
57323-8-0-11,8
98859-7-2-5,7
75490-8-1-0,8
72567-1-2-1,1
152908-5-0-0,5
185436-1-1-0,1
151359-1-2-0,1
188813-7-9-0,7
178099-9-0-6,9
60605-9-0-34,9
130961-4-3-1,4
167701-4-6-1,4
62048-3-0-3,3
169098-7-0-2,7
160011-2-0-12,2
189825-9-0-0,9
47019-2-0-55,2
146690-0-0-137,0
19218-3-0-0,3
76085-4-0-35,4
164312-3-3-0,3
105029-7-2-0,7
103249-5-0-8,5
124489-9-0-18,9
147926-0-0-12,0
180937-7-3-23,7
71866-9-0-14,9
177742-0-0-36,0
115239-9-0-2,9
153261-0-0-0,0
185436-1-4-0,1
112075-5-0-0,5
103258-5-0-2,5
39854-5-0-0,5
138031-2-0-2,2
65750-3-0-5,3
36263-9-0-5,9
169466-4-3-9,4
149255-9-0-5,9
145683-6-4-0,6
186334-2-0-35,2
195451-5-0-14,5
185709-0-0-7,0
209992-5-4-15,5
76091-6-2-0,6
113202-5-0-8,5
91533-5-0-3,5
91209-5-1-4,5
148833-6-1-0,6
30204-0-0-0,0
50223-3-0-6,3
66000-9-0-2,9
66324-9-0-30,9
203355-3-0-0,3
180029-4-9-0,4
73373-3-0-0,3
190893-2-0-11,2
159750-8-0-2,8
84249-9-0-6,9
62837-7-1-32,7
63095-4-1-27,4
135528-6-1-0,6
